roi_policy,perturbation_type,perturbation_level,jaccard,delta_abs_error_um,dataset,fov_id,delta_mae_um
hybrid_proposed,blur,0.8,0.7230769230769231,0.4734933376312256,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.4734933376312256
hybrid_proposed,blur,1.2,0.75,0.7307267189025879,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.7307267189025879
hybrid_proposed,noise,0.01,0.9310344827586207,0.16774368286132812,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.16774368286132812
hybrid_proposed,noise,0.02,0.7230769230769231,0.21675491333007812,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.21675491333007812
hybrid_proposed,brightness,0.05,0.8983050847457628,0.13797521591186523,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.13797521591186523
hybrid_proposed,brightness,-0.05,0.8983050847457628,0.12668800354003906,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.12668800354003906
hybrid_proposed,contrast,0.9,0.8360655737704918,0.1380329132080078,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.1380329132080078
hybrid_proposed,contrast,1.1,0.8983050847457628,0.1258563995361328,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.1258563995361328
all_rois,blur,0.8,1.0,0.4834308624267578,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.4834308624267578
all_rois,blur,1.2,1.0,0.721235990524292,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.721235990524292
all_rois,noise,0.01,1.0,0.2527608871459961,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.2527608871459961
all_rois,noise,0.02,1.0,0.3736002445220947,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.3736002445220947
all_rois,brightness,0.05,1.0,0.14478492736816406,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.14478492736816406
all_rois,brightness,-0.05,1.0,0.1446852684020996,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.1446852684020996
all_rois,contrast,0.9,1.0,0.14493608474731445,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.14493608474731445
all_rois,contrast,1.1,1.0,0.14455795288085938,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.14455795288085938
cnn_adaptive,blur,0.8,0.7230769230769231,0.4734933376312256,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.4734933376312256
cnn_adaptive,blur,1.2,0.75,0.7307267189025879,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.7307267189025879
cnn_adaptive,noise,0.01,0.9310344827586207,0.16774368286132812,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.16774368286132812
cnn_adaptive,noise,0.02,0.7230769230769231,0.21675491333007812,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.21675491333007812
cnn_adaptive,brightness,0.05,0.8983050847457628,0.13797521591186523,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.13797521591186523
cnn_adaptive,brightness,-0.05,0.8983050847457628,0.12668800354003906,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.12668800354003906
cnn_adaptive,contrast,0.9,0.8360655737704918,0.1380329132080078,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.1380329132080078
cnn_adaptive,contrast,1.1,0.8983050847457628,0.1258563995361328,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos395_Cam01_RGB_MB/FieldPos395_Cam01_RGB_MB_page_12.png,0.1258563995361328
center_top1,blur,0.8,1.0,,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,
center_top1,blur,1.2,1.0,,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,
center_top1,noise,0.01,1.0,,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,
center_top1,noise,0.02,1.0,,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,
center_top1,brightness,0.05,1.0,,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,
center_top1,brightness,-0.05,1.0,,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,
center_top1,contrast,0.9,1.0,,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,
center_top1,contrast,1.1,1.0,,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,
random_k@k=1,blur,0.8,1.0,-0.039633095264434814,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-0.039633095264434814
random_k@k=1,blur,1.2,1.0,-0.025655746459960938,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-0.025655746459960938
random_k@k=1,noise,0.01,1.0,0.5092847347259521,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.5092847347259521
random_k@k=1,noise,0.02,1.0,1.079902172088623,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,1.079902172088623
random_k@k=1,brightness,0.05,1.0,-0.028084874153137207,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-0.028084874153137207
random_k@k=1,brightness,-0.05,1.0,-0.028054475784301758,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-0.028054475784301758
random_k@k=1,contrast,0.9,1.0,-0.028011083602905273,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-0.028011083602905273
random_k@k=1,contrast,1.1,1.0,-0.0280301570892334,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-0.0280301570892334
random_k@k=3,blur,0.8,1.0,0.09471449255943298,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.09471449255943298
random_k@k=3,blur,1.2,1.0,0.10861828923225403,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.10861828923225403
random_k@k=3,noise,0.01,1.0,0.2532171905040741,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.2532171905040741
random_k@k=3,noise,0.02,1.0,0.9394336044788361,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.9394336044788361
random_k@k=3,brightness,0.05,1.0,0.10615208745002747,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.10615208745002747
random_k@k=3,brightness,-0.05,1.0,0.10617896914482117,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.10617896914482117
random_k@k=3,contrast,0.9,1.0,0.10610881447792053,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.10610881447792053
random_k@k=3,contrast,1.1,1.0,0.10610106587409973,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.10610106587409973
random_k@k=5,blur,0.8,1.0,1.3256003260612488,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,1.3256003260612488
random_k@k=5,blur,1.2,1.0,1.3345521092414856,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,1.3345521092414856
random_k@k=5,noise,0.01,1.0,1.4896352291107178,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,1.4896352291107178
random_k@k=5,noise,0.02,1.0,2.175844371318817,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,2.175844371318817
random_k@k=5,brightness,0.05,1.0,1.3426212072372437,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,1.3426212072372437
random_k@k=5,brightness,-0.05,1.0,1.3426518440246582,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,1.3426518440246582
random_k@k=5,contrast,0.9,1.0,1.3426957726478577,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,1.3426957726478577
random_k@k=5,contrast,1.1,1.0,1.34267920255661,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,1.34267920255661
random_k@k=7,blur,0.8,1.0,1.220146119594574,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,1.220146119594574
random_k@k=7,blur,1.2,1.0,1.2290979027748108,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,1.2290979027748108
random_k@k=7,noise,0.01,1.0,1.384181022644043,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,1.384181022644043
random_k@k=7,noise,0.02,1.0,-1.4814812541007996,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-1.4814812541007996
random_k@k=7,brightness,0.05,1.0,1.2371670007705688,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,1.2371670007705688
random_k@k=7,brightness,-0.05,1.0,1.2371976375579834,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,1.2371976375579834
random_k@k=7,contrast,0.9,1.0,1.2372415661811829,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,1.2372415661811829
random_k@k=7,contrast,1.1,1.0,1.2372249960899353,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,1.2372249960899353
focus_only_topk@k=1,blur,0.8,1.0,0.08771860599517822,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.08771860599517822
focus_only_topk@k=1,blur,1.2,1.0,0.1119651198387146,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.1119651198387146
focus_only_topk@k=1,noise,0.01,1.0,0.026901185512542725,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.026901185512542725
focus_only_topk@k=1,noise,0.02,1.0,-4.244619011878967,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-4.244619011878967
focus_only_topk@k=1,brightness,0.05,1.0,0.03973156213760376,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.03973156213760376
focus_only_topk@k=1,brightness,-0.05,1.0,0.039722740650177,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.039722740650177
focus_only_topk@k=1,contrast,0.9,1.0,0.039740800857543945,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.039740800857543945
focus_only_topk@k=1,contrast,1.1,1.0,0.0397610068321228,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.0397610068321228
focus_only_topk@k=3,blur,0.8,1.0,0.08781826496124268,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.08781826496124268
focus_only_topk@k=3,blur,1.2,1.0,0.11170732975006104,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.11170732975006104
focus_only_topk@k=3,noise,0.01,1.0,0.046271443367004395,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.046271443367004395
focus_only_topk@k=3,noise,0.02,1.0,0.45810139179229736,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.45810139179229736
focus_only_topk@k=3,brightness,0.05,1.0,0.03975260257720947,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.03975260257720947
focus_only_topk@k=3,brightness,-0.05,1.0,0.03979301452636719,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.03979301452636719
focus_only_topk@k=3,contrast,0.9,1.0,0.03980296850204468,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.03980296850204468
focus_only_topk@k=3,contrast,1.1,1.0,0.03973054885864258,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.03973054885864258
focus_only_topk@k=5,blur,0.8,1.0,-0.023904621601104736,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-0.023904621601104736
focus_only_topk@k=5,blur,1.2,1.0,0.08038312196731567,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.08038312196731567
focus_only_topk@k=5,noise,0.01,1.0,0.051864027976989746,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.051864027976989746
focus_only_topk@k=5,noise,0.02,1.0,0.4578462839126587,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.4578462839126587
focus_only_topk@k=5,brightness,0.05,1.0,-0.019483447074890137,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-0.019483447074890137
focus_only_topk@k=5,brightness,-0.05,1.0,-0.019499659538269043,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-0.019499659538269043
focus_only_topk@k=5,contrast,0.9,1.0,-0.01962447166442871,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-0.01962447166442871
focus_only_topk@k=5,contrast,1.1,1.0,-0.01946789026260376,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-0.01946789026260376
focus_only_topk@k=7,blur,0.8,1.0,-0.07487082481384277,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-0.07487082481384277
focus_only_topk@k=7,blur,1.2,1.0,-0.047582030296325684,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-0.047582030296325684
focus_only_topk@k=7,noise,0.01,1.0,0.07082653045654297,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.07082653045654297
focus_only_topk@k=7,noise,0.02,1.0,0.4578462839126587,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.4578462839126587
focus_only_topk@k=7,brightness,0.05,1.0,-0.0721287727355957,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-0.0721287727355957
focus_only_topk@k=7,brightness,-0.05,1.0,-0.07223105430603027,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-0.07223105430603027
focus_only_topk@k=7,contrast,0.9,1.0,-0.0721091628074646,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-0.0721091628074646
focus_only_topk@k=7,contrast,1.1,1.0,-0.07218098640441895,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-0.07218098640441895
occupancy_only_topk@k=1,blur,0.8,1.0,0.08771860599517822,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.08771860599517822
occupancy_only_topk@k=1,blur,1.2,1.0,0.1119651198387146,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.1119651198387146
occupancy_only_topk@k=1,noise,0.01,1.0,0.026901185512542725,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.026901185512542725
occupancy_only_topk@k=1,noise,0.02,1.0,-4.244619011878967,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,-4.244619011878967
occupancy_only_topk@k=1,brightness,0.05,1.0,0.03973156213760376,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.03973156213760376
occupancy_only_topk@k=1,brightness,-0.05,1.0,0.039722740650177,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.039722740650177
occupancy_only_topk@k=1,contrast,0.9,1.0,0.039740800857543945,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.039740800857543945
occupancy_only_topk@k=1,contrast,1.1,1.0,0.0397610068321228,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.0397610068321228
occupancy_only_topk@k=3,blur,0.8,1.0,0.08781826496124268,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.08781826496124268
occupancy_only_topk@k=3,blur,1.2,1.0,0.11170732975006104,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.11170732975006104
occupancy_only_topk@k=3,noise,0.01,1.0,0.046271443367004395,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.046271443367004395
occupancy_only_topk@k=3,noise,0.02,1.0,0.45810139179229736,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.45810139179229736
occupancy_only_topk@k=3,brightness,0.05,1.0,0.03975260257720947,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.03975260257720947
occupancy_only_topk@k=3,brightness,-0.05,1.0,0.03979301452636719,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.03979301452636719
occupancy_only_topk@k=3,contrast,0.9,1.0,0.03980296850204468,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,0.03980296850204468
